문서번호,보고일자,문서구분,제목,수(발)신자,보고자,검토자,상태,붙임,종류,분리,생산등록번호,공개구분,목록공개여부,문서비공개사유,외부(민원인)주소,등록구분
9700,2025.10.28,접수,제422회 전북특별자치도의회 임시회 제2차 본회의 의결 의안 통보,전북특별자치도 법무행정과,김점숙,,담당확인,O,전자,X,법무행정과-9698,대국민공개,O,,,
9699,2025.10.28,접수,(전직원 공람) 법령 제ㆍ개정에 따른 자치법규 위임사항 통보,전북특별자치도 법무행정과,박시연,,담당확인,O,전자,X,법무행정과-9681,대국민공개,O,,,
9696,2025.10.28,접수,타 부처 법령 제·개정안 의견조회(지방회계법 시행령 등 12건),행정안전부 법무담당관,박시연,,담당확인,O,전자,X,법무담당관-10979,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보",,
9695,2025.10.28,접수,타 부처 법령 제·개정안 의견조회(인구동향조사 규칙 등 8건),행정안전부 법무담당관,박시연,,담당확인,O,전자,X,법무담당관-10980,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보",,
9694,2025.10.28,접수,군산공항 '25년 동계 운항스케줄 알림 및 이용 홍보 요청,전북특별자치도 도로공항철도과,박시연,,담당확인,O,전자,X,도로공항철도과-12364,대국민공개,O,,,
9693,2025.10.28,접수,'2025 하반기 나라장터 상생세일' 개최에 따른 할인 상품 구매 안내,전북특별자치도 회계과,박시연,,담당확인,O,전자,X,회계과-21794,대국민공개,O,,,
9692,2025.10.28,접수,「전북특별자치도 공공자금 운용 및 관리 조례안」법제검토 의뢰,전북특별자치도 회계과,오진웅,,담당확인,O,전자,X,회계과-21785,대국민공개,O,,,
9691,2025.10.28,접수,비영리법인 동일명칭 사용여부 조회(사단법인 전북흑염소협회),전북특별자치도 축산과,박시연,,담당확인,X,전자,X,축산과-11105,대국민공개,O,,,
9689,2025.10.28,접수,강명구 의원 대표발의「인구감소지역 지원 특별법」일부개정법률안 의견 조회,행정안전부 균형발전제도과,박시연,,이송,O,전자,X,균형발전제도과-3059,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보",,
9688,2025.10.28,접수,전주시 자치법규 입법상황 보고 (제424회 임시회),전주시 인권법무과,김성곤,,담당확인,O,전자,X,인권법무과-6225,부분공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보",,
9680,2025.10.28,접수,비영리민간단체 신규등록사항 알림(청년식탁 사잇길),전북특별자치도 인구청년정책과,박시연,,담당확인,O,전자,X,인구청년정책과-8323,비공개,O,개인정보,,
9679,2025.10.28,접수,의원발의 「전북특별자치도 도시재정비 촉진 조례」 일부개정조례안 의견조회,전북특별자치도 주택건축과,오진웅,,담당확인,O,전자,X,주택건축과-25638,부분공개,O,내부검토 과정,,
9678,2025.10.28,접수,제422회 전북특별자치도의회 임시회 제2차 본회의 의결 의안 이송,전북특별자치도의회 의사담당관,이유경,,담당확인,O,전자,X,의사담당관-4996,대국민공개,O,,,
9676,2025.10.28,접수,「야생동물 충돌추락 피해 심각도 판정기준」예규 제정 알림,기후에너지환경부 생물다양성과,박시연,,이송,O,전자,X,생물다양성과-203,대국민공개,O,,,
9675,2025.10.28,접수,김동구 도의원 발의 조례안(도시재정비 촉진 조례 일부개정)에 대한 검토의견 조회,전북특별자치도의회 경제산업건설전문위원,오진웅,,담당확인,O,전자,X,경제산업건설전문위원-2852,비공개,O,의사결정 과정,,
9674,2025.10.28,접수,Oracle 제품 취약점 점검요청 및 조치계획 제출 협조,전북특별자치도 행정정보과,박시연,,담당확인,O,전자,X,행정정보과-15214,비공개,O,보안내용 포함,,
9673,2025.10.28,접수,2025년 전북특별자치도 정부합동감사 '현장 사전 컨설팅감사 창구' 운영 알림,전북특별자치도감사위원회 사무국,박시연,,담당확인,O,전자,X,사무국-14005,대국민공개,O,,,
9672,2025.10.28,접수,2025년 지방자치단체 적극행정 종합평가 지표 추가 안내,전북특별자치도 인구청년정책과,박시연,,담당확인,O,전자,X,인구청년정책과-8307,비공개,O,내부 자료,,
9671,2025.10.28,접수,정보시스템 운영 보안 강화 권고,전북특별자치도 행정정보과,박시연,,담당확인,X,전자,X,행정정보과-15212,비공개,O,보안내용 포함,,
9670,2025.10.28,접수,「2025년 공공·빅데이터 활용 역량강화 교육」 안내 및 교육희망자 추천 협조요청,전북특별자치도 디지털산업과,박시연,,담당확인,O,전자,X,디지털산업과-5506,대국민공개,O,,,
9669,2025.10.28,접수,2025년 조직문화 진단 설문조사 참여 협조 요청(전직원 공람),전북특별자치도 인구청년정책과,박시연,,담당확인,O,전자,X,인구청년정책과-8305,대국민공개,O,,,
9668,2025.10.28,접수,2025년도 국군장병 등 위문성금 모금 협조 요청,전북특별자치도 총무과,박시연,,담당확인,O,전자,X,총무과-21625,대국민공개,O,,,
9666,2025.10.28,접수,(공무원연금공단) 퇴직예정공무원 연금제도 현장 설명회 안내,전북특별자치도 총무과,박시연,,담당확인,O,전자,X,총무과-21678,대국민공개,O,,,
9665,2025.10.28,접수,2025년 11월 전북특별자치도 지방보조금관리위원회 개최,전북특별자치도 예산과,박시연,,담당확인,O,전자,X,예산과-11752,비공개,O,"내부검토과정, 단체정보 포함",,
9664,2025.10.28,접수,2025년 11월 조달전문 이러닝 과정 운영 안내,전북특별자치도인재개발원 교육지원과,박시연,,담당확인,O,전자,X,교육지원과-10994,대국민공개,O,,,
9663,2025.10.27,접수,2025년 제4회 전북특별자치도 일반인 심폐소생술 경연대회 재안내,전북특별자치도 보건의료과,박시연,,담당확인,O,전자,X,보건의료과-18293,대국민공개,O,,,
9662,2025.10.27,접수,무주군 자치법규안(공공심야약국 운영 지원 조례안) 검토 의견 제출,전북특별자치도 보건의료과,김성곤,,담당확인,O,전자,X,보건의료과-18299,비공개,O,내부검토 과정,,
9661,2025.10.27,접수,수의계약 배제사유 여부 조회[(주)동원파마],전북특별자치도동물위생시험소 방역과,박시연,,담당확인,O,전자,X,방역과-9479,대국민공개,O,,,
9660,2025.10.27,접수,정부 합동평가 지표 현황 제출(10월말 기준),군산시 기획예산과,이유경,,담당확인,O,전자,X,기획예산과-16581,대국민공개,O,,,
9659,2025.10.27,접수,정부 합동평가 지표 현황 제출(10월말 기준),전주시 인권법무과,이유경,,담당확인,O,전자,X,인권법무과-6202,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보",,
9658,2025.10.27,접수,의원발의 「전북특별자치도 지하안전관리에 관한 조례」 일부개정조례안 법제검토 의뢰,전북특별자치도 건설정책과,오진웅,,담당확인,O,전자,X,건설정책과-15318,대국민공개,O,,,
9657,2025.10.27,접수,2025년 3분기 보통예금계좌 점검 결과 제출 및 계좌관리 철저,전북특별자치도 회계과,오진웅,,담당확인,O,전자,X,회계과-21673,대국민공개,O,,,
9656,2025.10.27,접수,정부 합동평가 지표 현황 제출(10월말 기준),고창군 기획예산실,이유경,,담당확인,O,전자,X,기획예산실-17636,대국민공개,O,,,
9653,2025.10.27,접수,수의계약 배제사유 여부 조회[위드랩],전북특별자치도동물위생시험소 방역과,박시연,,담당확인,O,전자,X,방역과-9466,대국민공개,O,,,
9652,2025.10.27,접수,「건설엔지니어링 및 시공 평가지침」일부개정 알림,전북특별자치도 건설정책과,박시연,,담당확인,O,전자,X,건설정책과-15296,대국민공개,O,,,
9651,2025.10.27,접수,건설현장 추락재해 예방을 위한 협조 요청,전북특별자치도 건설정책과,박시연,,담당확인,O,전자,X,건설정책과-15294,대국민공개,O,,,
9648,2025.10.27,접수,도의회 의원 서류(자료)요구서 보냄(이수진 의원),전북특별자치도 대외협력과,이유경,,담당확인,O,전자,X,대외협력과-9254,대국민공개,O,,,
9646,2025.10.27,접수,행정소송 소송대리인(변호사) 선임요청(전주지법 2025구합1283),전북특별자치도 소방감찰과,함재화,,담당확인,O,전자,X,소방감찰과-9021,비공개,O,의사결정 과정,,
9645,2025.10.27,접수,정부 합동평가 지표 현황 제출(10월말 기준),부안군 기획감사담당관,이유경,,담당확인,O,전자,X,기획감사담당관-17367,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보",,
9644,2025.10.27,접수,무주군 자치법규안 검토의뢰 회신(무주군 건축 조례 일부개정안),전북특별자치도 주택건축과,김성곤,,담당확인,O,전자,X,주택건축과-25528,비공개,O,내부검토,,
9643,2025.10.27,접수,2025년 제4차 신규 지정 혁신제품 홍보 및 구매 협조 안내,전북특별자치도 회계과,박시연,,담당확인,O,전자,X,회계과-21675,대국민공개,O,,,
9642,2025.10.27,접수,수의계약 배제사유 여부 조회(원진수산영어조합법인),전북특별자치도수산기술연구소 민물고기연구센터,박시연,,담당확인,O,전자,X,민물고기연구센터-4592,대국민공개,O,,,
9641,2025.10.27,접수,부안군 자치법규안 검토의뢰,전북특별자치도 법무행정과,김점숙,,담당확인,O,전자,X,법무행정과-9636,비공개,O,내부검토,,
9635,2025.10.27,접수,정부 합동평가 지표 현황 제출(10월말 기준),진안군 기획홍보실,이유경,,담당확인,O,전자,X,기획홍보실-11660,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보",,
9634,2025.10.27,접수,정부 합동평가 지표 현황 제출(10월말 기준),남원시 감사담당관,이유경,,담당확인,O,전자,X,감사담당관-7621,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보",,
9633,2025.10.27,접수,「지방회계법 시행령」일부개정령안에 대한 의견 조회,행정안전부 지역금융지원과,박시연,,담당확인,O,전자,X,지역금융지원과-2975,대국민공개,O,,,
9632,2025.10.27,접수,수의계약 배제사유 여부 조회[더블루코리아],전북특별자치도 소방행정과,박시연,,담당확인,O,전자,X,소방행정과-29008,부분공개,O,사업자 세부정보 보호 등,,
9631,2025.10.27,접수,수의계약 배제사유 여부 조회(세기공구볼트마트),전북특별자치도수산기술연구소 수산연구과,박시연,,담당확인,O,전자,X,수산연구과-6647,대국민공개,O,,,
9630,2025.10.27,접수,아프리카돼지열병 위기경보 하향(주의)에 따른 전북특별자치도 재난안전대책본부 해제 알림,전북특별자치도 사회재난과,박시연,,담당확인,O,전자,X,사회재난과-9220,대국민공개,O,,,
9629,2025.10.27,접수,수의계약 배제사유 여부 조회((주)혜성 외 2),전북특별자치도수산기술연구소 수산연구과,박시연,,담당확인,O,전자,X,수산연구과-6645,대국민공개,O,,,
9628,2025.10.27,접수,타 부처 법령 제·개정안 의견조회(근로기준법 등 11건),행정안전부 법무담당관,박시연,,담당확인,O,전자,X,법무담당관-10931,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보",,
9627,2025.10.27,접수,타 부처 법령 제·개정안 의견조회(산업안전보건법 등 18건),행정안전부 법무담당관,박시연,,담당확인,O,전자,X,법무담당관-10919,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보",,
9624,2025.10.27,접수,2025년 하반기 「찾아가는 시설물의 유지관리 정책설명회」 참석 요청,전북특별자치도 사회재난과,박시연,,담당확인,O,전자,X,사회재난과-9185,대국민공개,O,,,
9623,2025.10.27,접수,전주시 자치법규 입법상황 보고(규칙안),전주시 인권법무과,김성곤,,담당확인,O,전자,X,인권법무과-6196,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보",,
9622,2025.10.27,접수,대통령 해외순방 중 공무원 공직기강 확립 및 근무 철저(전 직원 공람),전북특별자치도 총무과,박시연,,담당확인,X,전자,X,총무과-21566,대국민공개,O,,,
9621,2025.10.27,접수,순환경제 규제샌드박스 신속처리(신청번호 2025-01-077) 의견제출 요청,기후에너지환경부 자원순환정책과,박시연,,담당확인,O,전자,X,자원순환정책과-246,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보 (7호) 법인 등의 경영, 영업비밀 관련 정보",,
9620,2025.10.27,접수,순환경제 규제샌드박스 신속처리(신청번호 2025-01-080) 의견제출 요청,기후에너지환경부 자원순환정책과,박시연,,담당확인,O,전자,X,자원순환정책과-248,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보 (7호) 법인 등의 경영, 영업비밀 관련 정보",,
9619,2025.10.27,접수,순환경제 규제샌드박스 신속처리(신청번호 2025-01-081) 의견제출 요청,기후에너지환경부 자원순환정책과,박시연,,담당확인,O,전자,X,자원순환정책과-249,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보 (7호) 법인 등의 경영, 영업비밀 관련 정보",,
